Frame ID,ArUco ID,Left-Up X,Left-Up Y,Right-Up X,Right-Up Y,Right-Down X,Right-Down Y,Left-Down X,Left-Down Y,Distance,Yaw,Pitch,Roll
498,4,597.0,231.0,625.0,231.0,624.0,260.0,596.0,261.0,1.235064710950227,-0.04275053683901134,-0.15552792781828317,-2.9159647861307505
498,7,446.0,343.0,446.0,321.0,466.0,322.0,466.0,343.0,1.6273399858044333,-1.5715431162423863,-0.01948626790731545,-2.7240910720090503
499,4,630.0,210.0,659.0,208.0,660.0,237.0,630.0,239.0,1.2700733033491358,-0.016207761774323086,0.2797477401776222,-3.117153780829047
499,7,476.0,323.0,477.0,303.0,497.0,303.0,497.0,324.0,1.7056353331370435,-1.542491830865895,-0.04679650008973813,3.075884470015724
500,4,610.0,216.0,641.0,216.0,640.0,246.0,609.0,246.0,1.1956397718946497,0.03399169427736348,0.18071492904016678,3.0869284159051085
500,7,451.0,330.0,451.0,307.0,472.0,308.0,472.0,330.0,1.5577344103802087,-1.5708501857852502,0.0012636120265625546,-2.7435410848172164
501,4,627.0,226.0,659.0,227.0,658.0,258.0,626.0,258.0,1.1550661095759072,0.029613882240928518,0.07390491328160667,-3.1360505163808168
501,7,463.0,344.0,463.0,321.0,485.0,323.0,485.0,345.0,1.51958106838228,-1.5726873487916593,-0.18049100796653356,-2.827375059208207
502,4,651.0,239.0,684.0,239.0,684.0,270.0,650.0,271.0,1.1293044591615287,0.019526661715603705,0.22037311102105125,3.0079664389273413
502,7,483.0,360.0,483.0,337.0,505.0,338.0,505.0,361.0,1.5087320923595005,-1.568245379568253,-0.1201966782238974,-2.8378874107362044
503,4,665.0,236.0,699.0,235.0,698.0,269.0,663.0,269.0,1.100157742317237,0.04701097049506557,0.3990590079896595,-3.134484660116776
503,7,489.0,365.0,489.0,341.0,511.0,340.0,512.0,364.0,1.4563198774403003,-1.5893351047716628,-0.0562548731208156,2.753999064199465
504,4,651.0,228.0,686.0,228.0,685.0,264.0,648.0,264.0,1.0314554036477568,0.075429242262795,0.44683419045591855,-3.052261196643991
504,7,466.0,361.0,466.0,336.0,490.0,336.0,489.0,362.0,1.3717375184014522,-1.551733536399791,0.023354366322234272,2.7438461137904055
505,4,643.0,202.0,681.0,201.0,681.0,237.0,642.0,239.0,0.9873924623734529,0.011851044201214309,0.2522676559074463,3.0483093731741926
505,7,453.0,344.0,453.0,319.0,477.0,318.0,478.0,344.0,1.3734785953610615,-1.588717913650965,0.027454000884522052,2.87638756157622
506,4,627.0,234.0,666.0,232.0,667.0,272.0,627.0,273.0,0.930077522873953,0.024351651711682114,0.42305020355306344,-2.960454952510373
506,7,430.0,385.0,430.0,358.0,456.0,359.0,456.0,386.0,1.2886229885339926,-1.5648721158853123,0.10823630268707463,2.89242442764079
507,4,663.0,216.0,706.0,215.0,705.0,256.0,662.0,257.0,0.8954828872919162,0.023964200737948752,0.26479352709720483,3.1069411294969562
507,7,454.0,371.0,455.0,343.0,481.0,344.0,481.0,371.0,1.271500242048378,-1.553840940909097,-0.0070006505948298535,-2.8465532068804213
508,4,653.0,202.0,697.0,202.0,696.0,245.0,651.0,245.0,0.856435312305084,0.035408094609692894,0.1732743681174284,3.122455608912672
508,7,435.0,359.0,436.0,330.0,463.0,330.0,462.0,359.0,1.203917982763354,-1.5394145675046227,-0.06608774523944373,2.8007093833438605
509,4,659.0,208.0,705.0,207.0,703.0,253.0,657.0,252.0,0.8325253966025085,0.07351678021781807,0.38176546671716527,-2.8948357752843963
509,7,434.0,367.0,434.0,338.0,462.0,338.0,461.0,368.0,1.1869076096681166,-1.553842725954064,0.015812734189276333,2.8117989960811385
510,4,659.0,208.0,708.0,208.0,706.0,256.0,657.0,255.0,0.7800002606799353,0.04154313275489937,0.1698607574161471,-3.1312082234318765
510,7,419.0,374.0,420.0,344.0,449.0,345.0,448.0,376.0,1.1467481436529898,-1.534484507024648,0.054075762904628885,2.8786032825986827
511,4,626.0,216.0,677.0,217.0,674.0,267.0,623.0,264.0,0.7327836315832562,0.06736992685373216,0.1660860124503321,3.073666333688967
511,7,372.0,391.0,373.0,359.0,403.0,360.0,403.0,392.0,1.102523887966556,-1.567131296530853,-0.0865634720178027,-2.678266286340506
512,4,585.0,229.0,639.0,229.0,639.0,281.0,584.0,282.0,0.6709308091090305,0.012893744005607099,0.1343229771332035,3.0341953314916132
512,7,321.0,415.0,321.0,382.0,354.0,383.0,354.0,416.0,1.0713231788856785,-1.549047653336078,0.1054361911739991,3.091593391432478
513,4,562.0,212.0,618.0,213.0,617.0,267.0,561.0,267.0,0.6477489130674081,0.02303663713213847,0.07288970954762598,3.0644610156192575
513,7,291.0,407.0,291.0,373.0,325.0,373.0,325.0,408.0,1.042054911208917,-1.5616279570997544,0.03797104673335343,3.074420275553343
514,4,550.0,200.0,608.0,200.0,606.0,257.0,548.0,256.0,0.625740647401335,0.035212082151710226,0.14193655113254963,3.0726693995616783
514,7,273.0,404.0,273.0,369.0,308.0,369.0,307.0,405.0,1.0215061512190056,-1.5588186888487574,-0.004132155168454605,3.0485632144514194
515,4,519.0,208.0,581.0,209.0,580.0,269.0,518.0,268.0,0.5778821000437346,0.023252658287335755,0.04021545598598698,3.023387802153299
515,7,227.0,424.0,227.0,386.0,264.0,386.0,264.0,424.0,0.9739288869827726,-1.5744734645600955,-0.010972518967053814,3.072704839942143
516,4,512.0,193.0,579.0,193.0,578.0,259.0,511.0,258.0,0.536358575285345,0.018360095268297762,0.061046188254003785,3.065221682884756
516,7,205.0,427.0,205.0,387.0,244.0,387.0,244.0,427.0,0.933999449633874,-1.5743162141039093,-0.0096412182663778,3.080441218343962
517,4,507.0,195.0,577.0,194.0,577.0,262.0,507.0,263.0,0.5131161837511389,0.000598286658812104,0.07671829537381053,3.0436705251251084
517,7,194.0,441.0,193.0,400.0,232.0,399.0,233.0,440.0,0.9176722133726136,-1.602567046520037,-0.01924822633070786,3.033635097546947
518,4,463.0,193.0,536.0,194.0,535.0,266.0,461.0,265.0,0.4844696023560224,0.019759425337581103,0.03136648158105951,3.0516041856139164
518,7,128.0,448.0,129.0,406.0,172.0,406.0,170.0,449.0,0.9163434164288914,-1.557857495969217,-0.04566246153919998,-3.1375017628587987
519,4,352.0,209.0,431.0,208.0,433.0,284.0,351.0,285.0,0.4456260724908807,-0.021207163804231096,-0.05015704034304027,2.9397449731917793
520,4,282.0,192.0,369.0,193.0,369.0,270.0,280.0,269.0,0.4231812574666739,-0.014024801086713721,-0.1369913758215884,2.830524109452914
521,4,152.0,164.0,249.0,167.0,248.0,250.0,150.0,250.0,0.419052995075367,-0.028388644148393483,-0.20931791813464004,2.907982328751991
522,4,6.0,181.0,111.0,183.0,109.0,273.0,3.0,272.0,0.4375090613462961,-0.029293996674338515,-0.2360063172596219,2.984688924316571
534,6,312.0,235.0,321.0,235.0,321.0,243.0,312.0,243.0,4.14300279704087,-0.025366936135282746,-0.14568477974082647,2.8547017980468112
535,6,326.0,247.0,335.0,247.0,335.0,255.0,326.0,255.0,4.102521810515097,-0.022170098553198597,-0.1414015129152341,2.8371045760657836
536,6,365.0,254.0,373.0,254.0,373.0,263.0,365.0,263.0,4.014668579370739,0.04843482089964586,0.3222648372091639,-3.0382356836437854
538,6,386.0,229.0,394.0,229.0,394.0,238.0,386.0,238.0,4.042835157254552,0.0621074591276336,0.33083899155916974,-3.0032626871888666
539,6,395.0,230.0,404.0,230.0,404.0,239.0,395.0,238.0,4.276948334848964,0.01692540868015824,-0.13125407924766205,-3.0318296632193906
540,6,401.0,239.0,409.0,239.0,409.0,248.0,401.0,248.0,4.015929674568095,0.06095927403446852,0.35090982445503943,-3.005156656258313
549,6,428.0,227.0,437.0,227.0,437.0,236.0,428.0,236.0,3.962667654550664,8.204261588126807e-12,-1.6820305967065368e-07,-3.1415921983130066
551,6,438.0,242.0,447.0,242.0,447.0,251.0,438.0,251.0,3.9451822549893056,-8.77494698860637e-12,-1.5804633931589733e-07,-3.1415921755626237
555,6,492.0,232.0,502.0,232.0,502.0,243.0,492.0,243.0,3.2802363699078043,-0.06711536388121314,-0.3660120042557088,-2.966829457706548
557,6,501.0,242.0,512.0,243.0,512.0,253.0,501.0,253.0,3.19420133829976,0.029113911529413727,-0.10465863195086222,2.9341738730110536
558,6,493.0,246.0,504.0,245.0,503.0,256.0,493.0,256.0,3.5358809042840424,0.002905963449050355,0.040193020907725766,-2.989787862663768
559,6,482.0,248.0,492.0,248.0,492.0,260.0,482.0,259.0,3.098142549981731,0.13311883102792488,0.500155011043444,-2.864268872511082
562,6,445.0,232.0,456.0,232.0,456.0,243.0,445.0,243.0,3.2329541651942297,2.3433086508827096e-12,9.168112166156458e-08,3.1415922729922516
565,6,462.0,248.0,473.0,248.0,473.0,260.0,462.0,260.0,2.984190986022005,0.05740654755106656,0.36224473082367153,-2.987986549393544
566,6,464.0,251.0,476.0,251.0,477.0,263.0,465.0,263.0,2.8446963310150495,-0.041829361225044374,-0.27659681235602923,2.9908420783201835
567,6,461.0,255.0,473.0,254.0,473.0,266.0,461.0,267.0,2.8368784790668937,-0.04625041629790699,0.25179786214514527,2.9702024963256757
568,6,455.0,270.0,467.0,270.0,467.0,283.0,455.0,282.0,2.81498609928953,0.0733027479301676,0.2594468178496268,-2.8864551719389855
569,6,447.0,258.0,459.0,257.0,460.0,270.0,448.0,270.0,2.82468999602741,-0.004987106482007838,0.2560080705858448,-2.8779065935806503
571,6,424.0,250.0,437.0,249.0,438.0,262.0,425.0,263.0,2.7203400925449066,-0.07677189126973569,2.0987691004421786e-10,3.1415926530389338
572,6,426.0,267.0,439.0,265.0,440.0,279.0,427.0,279.0,2.706970445285834,-0.0722635772757749,0.05685837899020975,-3.1271492020097442
574,6,461.0,252.0,475.0,251.0,475.0,265.0,462.0,265.0,2.6132676734784104,-0.03457523058446397,0.0032392358990234217,-2.8285104989387477
575,6,472.0,251.0,486.0,251.0,487.0,264.0,473.0,265.0,2.506476182880334,-0.05219917381095307,-0.11821251097789046,2.9663614023810236
576,6,475.0,255.0,489.0,254.0,490.0,268.0,475.0,269.0,2.4183462261733113,-0.0539778873133179,0.10770868161115932,2.9570058013981195
577,6,467.0,272.0,481.0,271.0,482.0,285.0,468.0,286.0,2.5105678043962905,-0.07130746478601366,6.38058895771019e-12,-3.14159265020426
580,6,413.0,256.0,428.0,255.0,429.0,270.0,415.0,271.0,2.36887906664499,-0.04247080613999447,0.17385237517297644,-2.904960515734929
581,6,400.0,277.0,415.0,276.0,416.0,291.0,401.0,292.0,2.354058894202343,-0.06656816371062572,-7.288046792891544e-08,-3.1415925650076977
583,6,438.0,267.0,454.0,266.0,455.0,281.0,439.0,283.0,2.1854607293101456,-0.11292520154620754,-0.14765549637160633,-2.710541397917024
584,6,439.0,258.0,455.0,257.0,456.0,273.0,440.0,274.0,2.205375716612374,-0.06241880999594653,2.675449469269159e-11,3.1415926534930456
585,6,447.0,263.0,464.0,262.0,465.0,278.0,448.0,279.0,2.074167992709723,-0.06225168026923808,-0.026901085366365762,2.905476911357977
586,6,448.0,262.0,465.0,260.0,466.0,276.0,449.0,278.0,2.044998585509878,-0.10158436432645626,0.1158802930796471,2.869322846061084
587,6,457.0,240.0,474.0,239.0,475.0,256.0,458.0,257.0,2.0818178709335116,-0.05875582271853068,-8.694221509428906e-11,-3.141592652642586
588,6,447.0,263.0,465.0,262.0,466.0,279.0,448.0,280.0,1.959089252487641,-0.05882092078284023,-0.025725546708475377,2.914076634178261
589,6,425.0,257.0,443.0,256.0,444.0,274.0,426.0,275.0,1.9631225419966774,-0.055498505245721606,-1.3804512392648756e-11,-3.1415926535566094
592,6,432.0,245.0,452.0,244.0,453.0,263.0,433.0,264.0,1.772156972602581,-0.055046663784758074,-0.03298179524980731,2.9468145582194936
593,6,442.0,261.0,462.0,259.0,463.0,279.0,444.0,281.0,1.7580040742578456,-0.13558099122062764,-0.24128690169693004,-2.856855646370882
594,6,442.0,264.0,462.0,263.0,463.0,284.0,443.0,285.0,1.6914947518299617,-0.018060196194831745,0.25076345535124644,-3.0368583819432136
595,6,421.0,284.0,443.0,283.0,444.0,303.0,423.0,305.0,1.636428958352538,-0.07789908445224764,-0.07394420795105815,-2.7228877416527033
596,6,377.0,284.0,400.0,283.0,401.0,305.0,379.0,306.0,1.5814725905665428,-0.05092033137636184,-0.06820797712696652,-2.8305800747195144
597,6,367.0,283.0,390.0,281.0,392.0,303.0,369.0,305.0,1.551466432663716,-0.09725487738453913,-0.09679251932637288,2.964153615763816
598,6,365.0,285.0,388.0,283.0,390.0,306.0,367.0,308.0,1.538539479218778,-0.08673833867597382,-3.1794557883106024e-11,-3.1415926535655725
599,6,370.0,281.0,394.0,279.0,396.0,302.0,372.0,304.0,1.4856383215165057,-0.09321660175300743,-0.09167561629517039,2.9691455998082033
600,6,371.0,278.0,396.0,276.0,398.0,300.0,373.0,303.0,1.4116072932651724,-0.13065145612609472,-0.26115799604448753,-2.786303319472882
601,6,373.0,283.0,399.0,280.0,401.0,306.0,375.0,308.0,1.3560365250881623,-0.09507520689432895,0.01582003162508904,3.016318280707538
602,6,360.0,299.0,387.0,297.0,389.0,323.0,362.0,325.0,1.3236473907002198,-0.08277621688875447,-0.10757140067377284,2.9769528008562056
603,6,367.0,282.0,394.0,280.0,396.0,308.0,369.0,309.0,1.2920628971985582,-0.046084377432424585,0.0935626229605126,-3.0251116109258533
604,6,362.0,291.0,390.0,289.0,392.0,316.0,364.0,318.0,1.2759806100889854,-0.08039635191295193,-0.0985861064144363,2.985826392223909
605,6,352.0,292.0,381.0,291.0,383.0,319.0,354.0,321.0,1.2375466921992195,-0.06888750551100707,-0.2168919879034431,3.098167222918111
606,6,362.0,295.0,391.0,291.0,394.0,321.0,365.0,323.0,1.2130635340715235,-0.10073256688736135,0.03947806302125143,-3.135003162009563
607,6,360.0,294.0,390.0,291.0,393.0,321.0,362.0,323.0,1.1684936215382165,-0.09113238582154702,-0.08676074878660847,2.986290101137401
608,6,394.0,297.0,425.0,295.0,427.0,325.0,397.0,328.0,1.1492406733704512,-0.1006376344046523,-0.20971485855110186,-2.9627950416953652
609,6,415.0,289.0,447.0,288.0,447.0,320.0,416.0,321.0,1.0969678221942363,-0.054164571461953075,-0.25994920872459826,-2.939189245793002
610,6,434.0,287.0,467.0,285.0,468.0,319.0,437.0,320.0,1.049547388605955,-0.022338917831183396,0.26032206323618057,-3.007857858180747
611,6,439.0,314.0,473.0,312.0,474.0,347.0,440.0,348.0,1.0115927762741714,-0.037056811423392864,0.16571013706894597,3.098968647778324
612,6,441.0,315.0,476.0,313.0,478.0,348.0,443.0,350.0,0.9996261655183487,-0.05708078240628345,-2.375360397625564e-13,3.141592653588895
613,6,437.0,296.0,473.0,293.0,476.0,329.0,440.0,331.0,0.9709361295867988,-0.06434639139142516,0.055899547600078495,-2.8934574786504275
614,6,431.0,291.0,468.0,288.0,471.0,325.0,434.0,328.0,0.9462562919649696,-0.08090409915527862,-5.7582868162008956e-12,-3.1415926535788934
615,6,428.0,286.0,466.0,283.0,469.0,320.0,431.0,323.0,0.9233047481648352,-0.08164955594170134,-0.03290257595535664,2.989112576785245
616,6,423.0,288.0,462.0,284.0,465.0,323.0,426.0,326.0,0.8959107067285413,-0.08667418970535233,0.047352112455053004,3.03354014540206
617,6,435.0,285.0,476.0,282.0,479.0,323.0,439.0,326.0,0.8553509564635451,-0.06347269807031561,0.1160040341898602,-2.9832904907803175
618,6,487.0,290.0,530.0,286.0,534.0,328.0,491.0,332.0,0.8146843343009929,-0.09108791090976152,0.024098444548254133,2.9945091773482284
619,6,534.0,281.0,579.0,277.0,582.0,321.0,537.0,325.0,0.7870724220784039,-0.0753471085591044,0.16645471639786547,3.014859082881087
620,6,550.0,269.0,596.0,265.0,599.0,312.0,553.0,315.0,0.7646910570882471,-0.04706444556362566,0.3174830370719438,-3.046309401460066
621,6,593.0,268.0,643.0,264.0,646.0,312.0,596.0,315.0,0.7305157886619624,-0.05605225658940034,0.16724919843761593,2.9700909807277296
622,6,633.0,268.0,685.0,264.0,688.0,314.0,636.0,317.0,0.7194236741467227,-0.051966881156079975,0.19420577356149205,3.0236412146748153
623,6,765.0,249.0,825.0,246.0,826.0,301.0,768.0,303.0,0.7023748222947594,0.03188119188745441,0.6250446964927419,-2.8343750536469723
655,0,492.0,289.0,500.0,288.0,500.0,296.0,492.0,297.0,4.145392120856522,-0.09027544839485459,0.3515196477549671,2.868226397188735
656,0,495.0,280.0,503.0,279.0,504.0,287.0,495.0,288.0,4.083987821203704,-0.1001991649148902,0.1616107010719636,2.850742050003468
660,0,530.0,247.0,539.0,247.0,539.0,256.0,530.0,256.0,3.946957397346003,-1.3492674593250934e-15,8.26687166674393e-10,-3.1415926519439386
661,0,537.0,251.0,546.0,251.0,546.0,260.0,537.0,260.0,3.9468009993717827,4.173914102483797e-15,9.463760443217587e-10,-3.141592651981731
665,0,509.0,260.0,519.0,259.0,519.0,269.0,510.0,270.0,3.525325393424099,-0.13910387112068537,-0.2501883283801591,-2.8512208333780316
668,0,544.0,263.0,554.0,263.0,555.0,272.0,545.0,273.0,3.5030461329614417,-0.05940654402242792,-0.07951610060637436,2.9048810086425583
669,0,550.0,266.0,559.0,266.0,560.0,275.0,551.0,276.0,3.6878034671346493,-0.08754770350468691,-0.26118156373439416,3.094365079411625
671,0,540.0,283.0,551.0,282.0,551.0,292.0,541.0,293.0,3.3474770775832474,-0.09515048050953909,0.0008613959276264005,-2.706775501056809
674,0,508.0,278.0,519.0,277.0,519.0,287.0,509.0,288.0,3.3255816353511256,-0.10036769256111898,-0.04870121438522588,-2.680959355569502
675,0,514.0,288.0,525.0,288.0,525.0,298.0,515.0,299.0,3.3475761387959326,-0.045340401977375815,0.05652199316155078,-2.9269157166618647
676,0,527.0,271.0,538.0,270.0,539.0,281.0,527.0,282.0,3.0569014568362283,-0.06681083026557201,0.17676293321392822,2.921037505908812
677,11,413.0,495.0,424.0,490.0,439.0,492.0,428.0,497.0,1.9234327735194947,-0.5502687262185331,0.7164658825163727,-2.1998960298658634
677,0,530.0,262.0,541.0,262.0,541.0,273.0,530.0,273.0,3.219377543103369,-4.084066935046013e-12,1.5387020276161362e-07,-3.141592397035805
678,0,539.0,262.0,550.0,261.0,551.0,272.0,539.0,273.0,3.0734702594901675,-0.06360814697629429,0.18578242604732662,2.9356587628976087
679,0,538.0,277.0,549.0,276.0,550.0,287.0,538.0,288.0,3.0620226941714783,-0.06701320285249858,0.1915236024663078,2.918369295468088
680,0,537.0,273.0,548.0,272.0,549.0,284.0,538.0,285.0,2.9551131957151027,-0.12475195397751501,-0.306307331717553,-3.036954510256662
681,0,517.0,271.0,529.0,270.0,530.0,282.0,518.0,283.0,2.932765303282622,-0.08314123188837347,-2.6636325954838213e-10,3.1415926531669496
682,0,506.0,263.0,518.0,262.0,519.0,274.0,507.0,275.0,2.9344226795906163,-0.08314123188839175,-1.7547537189178256e-10,3.1415926532004104
683,11,388.0,536.0,399.0,529.0,416.0,530.0,405.0,537.0,1.7887418023326,-0.6830620700982828,0.6631781817509299,-2.266393504527018
683,0,503.0,267.0,515.0,266.0,516.0,278.0,504.0,279.0,2.93177160429493,-0.08314123188849026,1.4475000860349608e-10,-3.141592653254112
684,0,495.0,278.0,506.0,276.0,508.0,288.0,496.0,289.0,3.0342086413437857,-0.12687492256931215,0.05681538204323342,3.115365135015372
685,0,523.0,281.0,535.0,280.0,536.0,292.0,524.0,294.0,2.802979322269067,-0.14499145387280088,-0.21227651146407672,-2.917936494943652
686,0,513.0,265.0,525.0,264.0,526.0,277.0,514.0,278.0,2.7305898368012533,-0.12246709305386339,-0.3118100290057795,-3.0185625872030486
687,11,368.0,557.0,381.0,549.0,401.0,551.0,389.0,559.0,1.535985190789865,-0.20324723218625887,-1.150258256331222,1.7286728897018275
687,0,501.0,259.0,513.0,258.0,514.0,271.0,502.0,272.0,2.734851201903198,-0.1271705963695322,-0.32200128840953535,-3.0037750918675066
688,11,348.0,561.0,361.0,553.0,382.0,555.0,369.0,564.0,1.509426417126814,-0.2262778110010073,-1.1679979622233052,1.7733972564898488
688,0,484.0,255.0,498.0,254.0,499.0,267.0,486.0,268.0,2.5864988625378653,-0.05124063936534595,0.15931440739685174,-2.6726490508059504
689,11,335.0,593.0,349.0,583.0,371.0,585.0,357.0,595.0,1.4510834882855597,-0.7198713552938392,0.5545572354001477,-2.3439242033121634
689,0,467.0,265.0,480.0,263.0,482.0,277.0,468.0,279.0,2.4975399761024497,-0.11325488153534541,0.2676567004757488,3.113142732078783
690,11,330.0,597.0,346.0,586.0,367.0,587.0,352.0,599.0,1.4208201095282083,-0.31915750248094316,-1.112745572602771,1.7712444219959123
690,0,458.0,260.0,472.0,258.0,473.0,272.0,460.0,274.0,2.500581984167372,-0.18360294114478862,-0.2563732847225315,-2.837189915912553
691,0,446.0,253.0,460.0,251.0,462.0,265.0,448.0,267.0,2.502191576772453,-0.14189705460419,-1.655844408304873e-11,-3.14159265344133
692,11,312.0,605.0,327.0,593.0,350.0,594.0,335.0,606.0,1.3905989785410817,-0.7448870119100832,0.48197107177629256,-2.3076515244825098
692,0,440.0,255.0,453.0,253.0,455.0,267.0,442.0,269.0,2.5271830460054,-0.10350647739404262,0.32285959477576154,-3.029753642882636
693,11,306.0,624.0,323.0,612.0,347.0,614.0,331.0,626.0,1.3141543870316146,-0.19041408536547563,-1.1888111341964522,1.6792603897667648
693,0,443.0,264.0,456.0,262.0,459.0,277.0,444.0,279.0,2.3519605513930277,-0.10043403355108514,0.3172823333643371,-3.0510483393152485
694,11,322.0,605.0,339.0,593.0,364.0,595.0,346.0,608.0,1.2663463582595371,-0.26159635510451007,-1.1299119990464066,1.7480547693221131
694,0,467.0,238.0,481.0,236.0,483.0,250.0,468.0,252.0,2.413510630694079,-0.12142602605234565,0.0961304854666334,2.968880455868474
695,11,304.0,599.0,322.0,586.0,346.0,589.0,329.0,602.0,1.2754376855887373,-0.3333442968855782,-1.1446168739026235,1.844129859798976
695,0,455.0,227.0,470.0,225.0,472.0,240.0,457.0,242.0,2.350960305341082,-0.13255153229670244,4.511293675724278e-13,-3.141592653376111
696,11,305.0,616.0,324.0,602.0,349.0,605.0,331.0,619.0,1.2247852637199481,-0.3076346200027339,-1.1389654092389982,1.8020998254810925
696,0,465.0,228.0,480.0,226.0,482.0,241.0,467.0,243.0,2.349840921425558,-0.1325515322973801,3.2206235116599524e-10,-3.1415926495606397
697,11,307.0,621.0,327.0,607.0,353.0,611.0,333.0,626.0,1.1806304654271913,-0.2785292608361159,-1.1072890598401377,1.8015058899309717
697,0,473.0,227.0,489.0,225.0,490.0,241.0,475.0,242.0,2.279305290251885,-0.08520673422484111,0.05369984218478543,-2.7691513164002792
698,11,296.0,649.0,316.0,634.0,344.0,638.0,325.0,653.0,1.1441300308539566,-0.18552552077397158,-1.1888092392957463,1.711969548481853
698,0,470.0,238.0,485.0,237.0,487.0,252.0,472.0,254.0,2.2791402978041657,-0.13856403191546507,-0.23776409196208703,-3.1036373167578493
699,11,299.0,666.0,320.0,650.0,348.0,655.0,329.0,671.0,1.1288483636513635,-0.1782086940556143,-1.1805046013966707,1.7191291474817325
699,0,481.0,247.0,497.0,245.0,499.0,261.0,483.0,262.0,2.18601971744417,-0.06905432891395637,0.1573825774619923,-2.6872306431782396
700,11,296.0,666.0,319.0,649.0,347.0,655.0,323.0,672.0,1.098650804151651,-0.6949284698952466,0.30899596234532173,-2.4113636268366316
700,0,488.0,237.0,504.0,235.0,506.0,251.0,490.0,252.0,2.1909788409173947,-0.0645893853234382,0.17166233154190502,-2.66686925580341
701,11,266.0,701.0,290.0,683.0,320.0,689.0,297.0,708.0,1.071897734157251,-0.14363853927738252,-1.1704708173974543,1.692382693330051
701,0,475.0,249.0,491.0,248.0,493.0,264.0,476.0,265.0,2.124631340645247,-0.0747902144574415,-0.09802548140385427,2.9813609637493284
702,0,481.0,248.0,498.0,245.0,500.0,262.0,484.0,264.0,2.115944643859653,-0.1348719838865875,0.09202668065340537,-2.826689246343971
703,0,478.0,264.0,495.0,263.0,497.0,280.0,480.0,281.0,2.013913668300319,-0.08643595985101896,-0.2174101461269643,3.015037908313364
704,0,502.0,258.0,520.0,256.0,521.0,273.0,504.0,274.0,2.012825236542998,-0.07270577304597323,0.0924108914074081,-2.6471218398563017
705,0,507.0,250.0,525.0,248.0,527.0,266.0,509.0,268.0,1.9556301907858036,-0.11065722117386323,-4.953092641109496e-11,3.1415926534888863
706,0,510.0,247.0,528.0,245.0,529.0,264.0,511.0,265.0,1.922716959552893,-0.0416970385152329,0.2826701147533708,-3.0868785112018067
707,0,511.0,249.0,529.0,248.0,530.0,266.0,512.0,268.0,1.9212035717495273,-0.10461730446202795,-0.15024042478885696,-2.908671130414512
708,0,514.0,252.0,533.0,251.0,534.0,269.0,515.0,270.0,1.8652633255350757,-0.04781411365281008,0.03436716688777086,2.9326382765147487
709,0,514.0,263.0,533.0,262.0,534.0,280.0,515.0,282.0,1.8563019070290234,-0.07936405918460178,0.00305008312692863,-2.761260001187699
710,4,793.0,154.0,803.0,150.0,802.0,185.0,792.0,188.0,1.1827076765012612,2.2990633046933855,1.3524962431773995,-0.8124713854484455
710,0,488.0,240.0,507.0,239.0,508.0,259.0,489.0,260.0,1.7917900640011317,-0.09111311632440551,-0.24207745676396653,-2.9917895399888565
711,0,476.0,252.0,495.0,250.0,497.0,269.0,477.0,271.0,1.7975564892546938,-0.08943587733892275,0.09264502773051832,2.992095640181791
712,4,773.0,157.0,785.0,152.0,785.0,189.0,774.0,192.0,1.1167709637036602,2.126621163053167,1.3934421694836223,-0.9465071254717046
712,0,458.0,249.0,478.0,248.0,479.0,268.0,459.0,270.0,1.725157444885544,-0.10732267122965744,-0.21791625779653667,-2.863759508579379
713,4,775.0,144.0,787.0,140.0,788.0,179.0,776.0,182.0,1.053818827982463,2.0683968241102564,1.3596156022744756,-0.9801139292191113
713,0,451.0,248.0,472.0,246.0,473.0,267.0,453.0,269.0,1.682303574770088,-0.1295344381732445,-0.2085540645273553,-2.8434515729292436
714,0,451.0,240.0,473.0,238.0,474.0,258.0,453.0,261.0,1.626011600141542,-0.13592440966239702,-0.12115877511745715,-2.6056294462142326
715,0,465.0,220.0,487.0,218.0,488.0,240.0,466.0,241.0,1.6106700949257844,-0.053880832665924805,0.08141567614066193,3.03359778108366
716,0,491.0,212.0,514.0,210.0,515.0,234.0,492.0,235.0,1.5344797175857223,-0.028783664420644044,0.1908092767256882,-3.055993911820687
717,4,915.0,84.0,935.0,75.0,935.0,126.0,913.0,132.0,0.9169434349014436,2.288724848934568,1.3097613182066967,-0.7740000924984562
717,0,499.0,209.0,523.0,207.0,524.0,231.0,500.0,232.0,1.4875297660093265,-0.0448964149523829,0.09406740499368911,3.056387381746642
718,0,501.0,231.0,525.0,230.0,526.0,254.0,502.0,255.0,1.4790983292696473,-0.04164257909859244,9.10976272191797e-12,-3.1415926535621517
719,0,495.0,224.0,521.0,223.0,522.0,248.0,496.0,250.0,1.3674327114188696,-0.05790924560231989,0.00388441581477645,-2.7119821674284545
720,0,495.0,224.0,521.0,223.0,522.0,248.0,496.0,250.0,1.3674327114188696,-0.05790924560231989,0.00388441581477645,-2.7119821674284545
721,0,493.0,224.0,520.0,222.0,521.0,248.0,495.0,250.0,1.3384250429495217,-0.07260817474313362,0.01661116711477162,-2.7030300061210375
722,0,492.0,240.0,519.0,238.0,521.0,265.0,494.0,267.0,1.3088252685619985,-0.07393903765849812,-4.861669770234131e-10,3.1415926521209396
723,0,526.0,232.0,554.0,230.0,555.0,258.0,527.0,260.0,1.2661899720834333,-0.03843379988230039,0.20336802085287747,3.120018100095454
